index,name,score,type,stars,time,thumb,country,runtime,company,first_week_box_office,total_box_office
3,奥本海默,9.3,剧情／传记／历史,基里安·墨菲／艾米莉·布朗特／马特·达蒙,2023-08-30,https://p0.pipi.cn/mmdb/54ecde8d537923be127a35edaa7ed1b006af8.jpg?imageView2/1/w/218/h/300,美国 ,181,美国亚特拉斯娱乐公司,22122,45288
4,航海王：狂热行动,9.3,动画／冒险,田中真弓／冈村明美／中井和哉,2019-10-18,https://p0.pipi.cn/mmdb/d2dad5925375bf11e5b12d8bed56a146e6c0a.jpg?imageView2/1/w/218/h/300,日本 ,101,东映动画株式会社,14035,20495
5,间谍过家家 代号：白,9.3,动画／喜剧／剧情,劳埃德·福杰／约尔·福杰／阿尼亚·福杰,2024-04-30 14:00,https://p0.pipi.cn/mmdb/54ecde878d351b57e2af33781b51cebb84503.jpg?imageView2/1/w/218/h/300,日本 ,110,日本东宝株式会社,22,23096
6,速度与激情8,9.3,动作／惊悚／犯罪,范·迪塞尔／杰森·斯坦森／道恩·强森,2017-04-14,https://p0.pipi.cn/mmdb/d2dad533c7ec6911e57e12d453702e8ec6e1f?imageView2/1/w/218/h/300,美国 ,136,美国环球影业,135203,267093
7,学爸,9.3,剧情／喜剧,黄渤／单禹豪／闫妮,2023-08-18 18:00,https://p0.pipi.cn/mmdb/fb7386510303397df53ba3ccd81454e848c82.jpg?imageView2/1/w/218/h/300,中国大陆 ,118,湖南银河酷娱文化传媒有限公司,16962,61436
8,叶问4：完结篇,9.3,动作／剧情／传记,甄子丹／吴樾／吴建豪,2019-12-20,https://p0.pipi.cn/mmdb/d2dad59203080711e5e19bb80ef84132bb043.jpg?imageView2/1/w/218/h/300,"中国大陆,中国香港 ",107,北京丹海咨询有限公司,32886,118170
9,保你平安,9.3,剧情／喜剧,大鹏／李雪琴／尹正,2023-03-10 09:00,https://p0.pipi.cn/mmdb/fb73869a7e1807030c16bd4fd0f6434755d83.jpg?imageView2/1/w/218/h/300,中国大陆 ,112,上海儒意影视制作有限公司,11696,70078
10,海王,9.3,动作／奇幻／冒险,杰森·莫玛／安柏·赫德／威廉·达福,2018-12-07,https://p0.pipi.cn/mmdb/fb7386020fa51b339e8d33f18353fe873e4a1.jpg?imageView2/1/w/218/h/300,"美国,澳大利亚 ",143,DC漫画公司,65211,201308
11,千与千寻,9.3,动画／冒险／奇幻／家庭,柊瑠美／周冬雨／井柏然,2019-06-21,https://p0.pipi.cn/mmdb/d2dad592c7e7e1d236ddd2bcc439d544928aa.jpg?imageView2/1/w/218/h/300,日本 ,125,日本吉卜力工作室,19234,48828
12,茶啊二中,9.3,动画／奇幻／喜剧,邢原源／王博文／高禹恒,2023-07-14 08:00,https://p0.pipi.cn/mmdb/fb7386d7338ddd3139f0eefb73d17c1a581b3.jpg?imageView2/1/w/218/h/300,中国大陆 ,91,北京光线影业有限公司,129,9679
13,名侦探柯南：贝克街的亡灵,9.3,动画／冒险／悬疑,高山南／山崎和佳奈／神谷明,2023-04-04 18:00,https://p0.pipi.cn/mmdb/fb73860292351bb535395bbbdb54130e8606c.jpg?imageView2/1/w/218/h/300,日本 ,108,日本株式会社TMS娱乐,3527,5656
14,三大队,9.3,剧情／犯罪,张译／李晨／魏晨,2023-12-15 09:00,https://p0.pipi.cn/mmdb/fb73862f06d923537c0e1350dd782507d890f.jpg?imageView2/1/w/218/h/300,中国大陆 ,132,万达影业（海南）有限公司,15360,70579
15,罗小黑战记,9.3,动画／动作／奇幻,王祯／王宥霁／叮当,2019-09-07,https://p0.pipi.cn/mmdb/d2dad5927e15bf338f11e57322d42da2ced72.jpg?imageView2/1/w/218/h/300,中国大陆 ,101,北京基因映画影业有限公司,8416,31573
16,我们的冬奥,9.3,剧情／动画,申世佑／刘思奇／张茗,2022-02-19 08:00,https://p0.pipi.cn/mmdb/25bfd671f2a5bf06d607aca6c51ca39b9966d.jpg?imageView2/1/w/218/h/300,中国大陆 ,90,北京文投互娱投资有限责任公司,3393,6505
17,九龙城寨之围城,9.3,动作／犯罪,古天乐／洪金宝／任贤齐,2024-05-01 10:00,https://p0.pipi.cn/mmdb/54ecde878d3b120faf80773a6f000d2405608.jpg?imageView2/1/w/218/h/300,"中国大陆,中国香港 ",126,银都机构有限公司,13,27225
18,关于我妈的一切,9.3,剧情,徐帆／张婧仪／赵晓苏,2021-09-19,https://p0.pipi.cn/mmdb/d2dad5927a302fddd2be12e7e917a54c9ffa5.jpg?imageView2/1/w/218/h/300,中国大陆 ,120,上海喜焰文化发展有限公司,2729,15012
19,喜羊羊与灰太狼之筐出未来,9.3,动画／喜剧,祖晴／喜羊羊／灰太狼,2022-02-01 08:00,https://p0.pipi.cn/mmdb/fb7386be5bf339281ed23640869e0d68bb7e8.jpg?imageView2/1/w/218/h/300,中国大陆 ,94,奥飞影业（上海）有限公司,8702,16051
20,何以为家,9.3,剧情,赞恩·阿尔·拉菲亚／约丹诺斯·希费罗／博鲁瓦蒂夫·特雷杰·班科尔,2019-04-29,https://p0.pipi.cn/mmdb/d2dad5925372ff7e12be128f63618829dff25.jpg?imageView2/1/w/218/h/300,黎巴嫩 ,116,黎巴嫩穆兹影视公司,17036,37684
21,星际穿越,9.3,剧情／科幻／冒险,马修·麦康纳／安妮·海瑟薇／杰西卡·查斯坦,2014-11-12,https://p0.pipi.cn/mmdb/d2dad592b125bfc9fd300b8a46169f8008efb.jpg?imageView2/1/w/218/h/300,美国 ,169,辛克匹电影公司,26885,87697
22,火影忍者疾风传剧场版：博人传,9.3,动画／动作／冒险,三瓶由布子／菊池心／木岛隆一,2016-02-18,https://p0.pipi.cn/mmdb/54ecde02ddd923d7c351ba3e7a46d34dd4775.jpg?imageView2/1/w/218/h/300,日本 ,96,日本东京电视台株式会社,6162,10306
23,人间世,9.3,纪录片,王思蓉／许烈英／刘子涵,2022-08-19,https://p0.pipi.cn/mmdb/fb7386028ea5bfd236d23ceb76a3c87619da2.jpg?imageView2/1/w/218/h/300,中国大陆 ,90,看东方（上海）传媒有限公司,71,130
24,红猪,9.3,动画／冒险,森山周一郎／加藤登纪子／上条恒彦,2023-11-17 18:00,https://p0.pipi.cn/mmdb/fb7386512ffdddc7ed7a351b3b6f7578b45f1.jpg?imageView2/1/w/218/h/300,日本 ,94,日本吉卜力工作室,170,1199
25,海上钢琴师,9.3,剧情／音乐,蒂姆·罗斯／比尔·努恩／克兰伦斯·威廉姆斯三世,2019-11-15,https://p0.pipi.cn/mmdb/d2dad592c7e7e1d2365bf1b63cd25951b722b.jpg?imageView2/1/w/218/h/300,意大利 ,125,Sciarlò,6351,14376
26,湄公河行动,9.3,剧情／动作／犯罪,张涵予／彭于晏／冯文娟,2016-09-30,https://p0.pipi.cn/mmdb/d2dad5927e10fa87a939ddb311532b014ab87.jpg?imageView2/1/w/218/h/300,中国大陆 ,124,火红电影有限公司,16541,118685
27,长沙夜生活,9.3,剧情／爱情,尹昉／张婧仪／张艺兴,2023-04-28 18:00,https://p0.pipi.cn/mmdb/fb73860211e3385bf150c88e55c3e27003ef4.jpg?imageView2/1/w/218/h/300,中国大陆 ,106,潇湘电影集团有限公司,788,2068
28,今夜，就算这份爱恋从世界上消失,9.3,剧情／爱情,道枝骏佑／福本莉子／古川琴音,2024-05-18 10:00,https://p0.pipi.cn/mmdb/54ecde87c69923d23cb12d45e8c72f00d5a87.jpg?imageView2/1/w/218/h/300,日本 ,122,日本东宝株式会社,44,723
29,老师·好,9.3,剧情／喜剧,于谦／汤梦佳／王广源,2019-03-22,https://p0.pipi.cn/mmdb/d2dad592537923b8608ea33926813655b8c4e.jpg?imageView2/1/w/218/h/300,中国大陆 ,111,墨客行智作文化传媒（北京）有限公司,8077,35567
30,神秘巨星,9.3,剧情／喜剧／音乐,阿米尔·汗／塞伊拉·沃西／拉杰·阿晶,2018-01-19,https://p0.pipi.cn/mmdb/d2dad5925379239ab48ea3e5f7924e8c2a399.jpg?imageView2/1/w/218/h/300,印度 ,150,ZEE工作室,17514,74708
1,周处除三害,9.3,动作／犯罪／悬疑,阮经天／袁富华／陈以文,2024-03-01 09:00,https://p0.pipi.cn/mmdb/54ecdebe80751becd8c9fd799d14608745656.jpg?imageView2/1/w/218/h/300,中国台湾 ,134,台湾网银国际影视股份有限公司,12499,66566
2,驯龙高手2,9.3,喜剧／动画／奇幻／冒险,杰伊·巴鲁切尔／亚美莉卡·费雷拉／凯特·布兰切特,2014-08-14,https://p0.pipi.cn/mmdb/d2dad592b125bf230f8d33bbcc036e6baaa6c.jpg?imageView2/1/w/218/h/300,美国 ,102,梦工场动画有限责任公司,16657,40290
3,模仿游戏,9.3,剧情／战争／传记,本尼迪克特·康伯巴奇／凯拉·奈特莉／马修·古迪,2015-07-21,https://p0.pipi.cn/mmdb/d2dad592b125bf313906d638156e7821539c4.jpg?imageView2/1/w/218/h/300,英国 ,114,英国黑熊IG影业公司,1889,5247
4,血战钢锯岭,9.3,剧情／战争／历史／传记,安德鲁·加菲尔德／雨果·维文／卢克·布雷西,2016-12-08,https://p0.pipi.cn/mmdb/d2dad5927e10fa87a93ba337d56c4789668c1.jpg?imageView2/1/w/218/h/300,"澳大利亚,美国 ",139,上海熙颐文化传媒有限公司,11766,42582
5,平凡英雄,9.3,剧情,李冰冰／冯绍峰／黄晓明,2022-09-30 14:00,https://p0.pipi.cn/mmdb/fb7386028ea51b281e57e224c168580b58069.jpg?imageView2/1/w/218/h/300,中国大陆 ,97,博纳影业集团股份有限公司,6081,22231
6,小虎墩大英雄,9.3,动画,沈念慈／张健儒／梁达伟,2022-02-01 08:00,https://p0.pipi.cn/mmdb/fb7386028ea923be2a11e530a365f774b522c.png?imageView2/1/w/218/h/300,中国大陆 ,90,深圳市元人动画有限公司,1743,2220
7,天堂电影院,9.3,剧情／爱情,菲利浦·诺瓦雷／雅克·贝汉／马克·莱昂纳蒂,2021-06-11,https://p0.pipi.cn/mmdb/d2dad592c7e7e12c95e5bc932c06e07c8fb88.jpg?imageView2/1/w/218/h/300,意大利 ,125,意大利克里斯托蒂电影公司,875,2000
8,速度与激情6,9.3,动作,范·迪塞尔／保罗·沃克／道恩·强森,2013-07-26,https://p0.pipi.cn/mmdb/d2dad592b125bf39ddc9fd08cc155d0ccf19f.jpg?imageView2/1/w/218/h/300,美国 ,130,美国环球影片公司,18471,41373
9,美丽人生,9.3,战争／剧情／爱情,罗伯托·贝尼尼／朱斯蒂诺·杜拉诺／赛尔乔·比尼·布斯特里克,2020-01-03,https://p0.pipi.cn/mmdb/d2dad592c7e7e1d2367a3507befaed31a5903.jpg?imageView2/1/w/218/h/300,意大利 ,116,Cecchi Gori Group Tiger Cinematografica,2380,5979
10,神偷奶爸2,9.3,喜剧／动画／冒险,史蒂夫·卡瑞尔／邓超／克里斯汀·韦格,2014-01-10,https://p0.pipi.cn/mmdb/fb73860287ac7e9257c9fd3dd4b0256495d53.jpg?imageView2/1/w/218/h/300,"美国,日本,法国 ",98,美国环球影业,9557,32387
11,飞鸭向前冲,9.3,动画／喜剧,库梅尔·南贾尼／伊丽莎白·班克斯／奥卡菲娜,2023-12-08,https://p0.pipi.cn/mmdb/fb73862f06d0facbae300ba57c463d73c56a7.jpg?imageView2/1/w/218/h/300,美国 ,92,美国环球影业,139,720
12,嗝嗝老师,9.3,剧情／喜剧,拉妮·玛克赫吉／内拉吉·卡比／苏普丽雅·皮尔加卡尔,2018-10-12,https://p0.pipi.cn/mmdb/d2dad5925370fa87a95bf12898a63929f1e07.jpg?imageView2/1/w/218/h/300,印度 ,120,印度YRF电影公司,2922,14958
13,望道,9.3,剧情／革命／历史,刘烨／胡军／文咏珊,2023-03-24 18:00,https://p0.pipi.cn/mmdb/fb73869a06df2a339e3ba31a5b3dc96b3f3b7.jpg?imageView2/1/w/218/h/300,中国大陆 ,112,上海电影（集团）有限公司,1632,8197
14,当幸福来敲门,9.3,剧情／家庭／传记,威尔·史密斯／贾登·史密斯／坦迪·牛顿,2008-01-17,https://p0.pipi.cn/mmdb/d2dad592c7e7e111e51789a5566c623326832.jpg?imageView2/1/w/218/h/300,美国 ,117,哥伦比亚影业公司,暂无,981
15,坂本龙一：终曲,9.3,纪录片,坂本龙一,2019-12-16,https://p0.pipi.cn/mmdb/d2dad59253751bb8605bf16118d8a9c4fbda3.png?imageView2/1/w/218/h/300,日本 ,102,日本角川映画株式会社,263,502
16,七号房的礼物,9.3,剧情,阿拉斯·布鲁特·伊涅姆利／妮莎·索菲娅·阿克松古尔／伊尔卡·阿克苏穆,2020-10-15,https://p0.pipi.cn/mmdb/d2dad5927a3be1395b8d33666de8ab6d2b91f.jpg?imageView2/1/w/218/h/300,土耳其 ,132,土耳其蓝星传媒投资贸易公司,1089,1796
17,雪豹,9.3,剧情,金巴／熊梓淇／才丁扎西,2024-04-03 18:00,https://p0.pipi.cn/mmdb/54ecde029ab5bfd23c11e597f1b0621e25d34.jpg?imageView2/1/w/218/h/300,中国大陆 ,109,中国电影股份有限公司,70,289
18,一路逆风,9.3,音乐／纪录片,邓紫棋／韩寒／徐小凤,2017-01-06,https://p0.pipi.cn/mmdb/d2dad59253751b030c537c593b8311aba1043.jpg?imageView2/1/w/218/h/300,中国大陆 ,91,九龙品天（北京）文化传播有限公司,175,327
19,掬水月在手,9.3,传记／纪录片,叶嘉莹／白先勇／席慕蓉,2020-10-16,https://p0.pipi.cn/mmdb/d2dad5927a30e17a35c7ed30e41a389511e2d.jpg?imageView2/1/w/218/h/300,中国大陆 ,120,广州行人文化传播有限公司,154,791
20,灌篮高手,9.2,动画／青春／热血,宫城良田／三井寿／流川枫,2023-04-20,https://p0.pipi.cn/mmdb/fb7386bee7ac7e338fd7c316918ec78e573ba.jpg?imageView2/1/w/218/h/300,日本 ,124,日本东映动画株式会社,38150,66003
21,独行月球,9.2,喜剧／科幻,沈腾／马丽／常远,2022-07-29 09:00,https://p0.pipi.cn/mmdb/fb7386028ea51bddd2b535c5d0a05a210e5c8.png?imageView2/1/w/218/h/300,中国大陆 ,122,浙江开心麻花影业有限公司,97590,310310
22,送你一朵小红花,9.2,剧情／家庭,易烊千玺／刘浩存／朱媛媛,2020-12-31 18:00,https://p0.pipi.cn/mmdb/d2dad5927a3be1d2361789062615c8f245395.jpg?imageView2/1/w/218/h/300,中国大陆 ,128,浙江横店影业有限公司,76172,143276
23,紧急救援,9.2,剧情／灾难／动作,彭于晏／王彦霖／辛芷蕾,2020-12-18 08:00,https://p0.pipi.cn/mmdb/d2dad59206df2ae7aa3ba31a152ddc44276aa.jpg?imageView2/1/w/218/h/300,中国大陆 ,134,人民交通出版社股份有限公司,23556,48526
24,热辣滚烫,9.2,喜剧／剧情,贾玲／雷佳音／张小斐,2024-02-10 09:00,https://p0.pipi.cn/mmdb/54ecdebe51bddd030c1789a49a18089e5bcaf.jpg?imageView2/1/w/218/h/300,中国大陆 ,129,新丽传媒集团有限公司,172,78759
25,八佰,9.2,剧情／战争／历史,王千源／张译／姜武,2020-08-21 09:00,https://p0.pipi.cn/mmdb/d2dad5927e10fad2367a351253a8819cdb8c5.jpg?imageView2/1/w/218/h/300,中国大陆 ,147,华谊兄弟传媒股份有限公司,63920,311084
26,熊出没·伴我“熊芯”,9.2,动画／喜剧／科幻,张秉君／谭笑／张伟,2023-01-22 09:00,https://p0.pipi.cn/mmdb/fb73868d9abf2a17898077a200b110bcf808b.jpg?imageView2/1/w/218/h/300,中国大陆 ,96,华强方特（深圳）动漫有限公司,13374,149524
27,毒液：致命守护者,9.2,动作／惊悚／科幻,汤姆·哈迪／米歇尔·威廉姆斯／里兹·阿迈德,2018-11-09,https://p0.pipi.cn/mmdb/d2dad592b129233139c7ed62f10f91c6d0a0c.jpg?imageView2/1/w/218/h/300,美国 ,107,美国哥伦比亚影片公司,76678,187065
28,人生路不熟,9.2,喜剧／剧情,乔杉／范丞丞／马丽,2023-04-28 18:00,https://p0.pipi.cn/mmdb/fb738633d7c5bfddd239dd90061073910b86e.jpg?imageView2/1/w/218/h/300,中国大陆 ,100,北京蓬勃文化传媒有限公司,21793,118486
29,西虹市首富,9.2,喜剧,沈腾／宋芸桦／张一鸣,2018-07-27,https://p0.pipi.cn/mmdb/d2dad592537923b860af332cc314af2be7de1.jpg?imageView2/1/w/218/h/300,中国大陆 ,118,西虹市影视文化（天津）有限公司,90351,254766
30,消失的她,9.2,悬疑／犯罪／剧情,朱一龙／倪妮／文咏珊,2023-06-22 09:00,https://p0.pipi.cn/mmdb/fb738671537c69e5bc02ff9ad5c95aa31a703.jpg?imageView2/1/w/218/h/300,中国大陆 ,122,北京壹同传奇影视文化有限公司,69894,352387
1,银河护卫队3,9.2,动作／科幻／冒险,克里斯·帕拉特／佐伊·索尔达娜／戴夫·巴蒂斯塔,2023-05-05,https://p0.pipi.cn/mmdb/fb738671be151b8ea3d236ee9a5ea5392606f.jpg?imageView2/1/w/218/h/300,美国 ,150,美国漫威影业公司,19034,60619
2,拆弹专家2,9.2,动作／犯罪,刘德华／刘青云／倪妮,2020-12-24 10:00,https://p0.pipi.cn/mmdb/d2dad5925372ff338f2ff7dee18ca5d93e71d.jpg?imageView2/1/w/218/h/300,"中国大陆,中国香港 ",121,寰宇娱乐有限公司,42034,131473
3,你的名字。,9.2,爱情／动画／奇幻,上白石萌音／佟心竹／神木隆之介,2016-12-02,https://p0.pipi.cn/mmdb/d2dad5927e10fa7a3580778324caf489543fc.jpg?imageView2/1/w/218/h/300,日本 ,106,日本东宝株式会社,28657,57571
4,流浪地球,9.2,科幻／冒险／灾难,吴京／屈楚萧／李光洁,2019-02-05,https://p0.pipi.cn/mmdb/fb7386dd338923178971f7287e88ff289b70b.jpg?imageView2/1/w/218/h/300,中国大陆 ,125,中国电影股份有限公司,119,203168
5,念念相忘,9.2,爱情／剧情,刘浩存／宋威龙／卜冠今,2023-08-22 09:00,https://p0.pipi.cn/mmdb/fb7386dd2ffc7ec9fd50153bb477523451f0a.jpg?imageView2/1/w/218/h/300,中国大陆 ,103,上海亭东影业有限公司,6479,7647
6,哆啦A梦：大雄的地球交响乐,9.2,动画／音乐／冒险,水田山葵／大原惠美／嘉数由美,2024-05-31 12:00,https://p0.pipi.cn/mmdb/54ecde71923b1211e521f059d99f6360e7e73.jpg?imageView2/1/w/218/h/300,日本 ,116,日本SHIN-EI动画株式会社,14,8942
7,再见，李可乐,9.2,剧情／家庭,闫妮／谭松韵／吴京,2023-12-01 18:00,https://p0.pipi.cn/mmdb/fb73869206dc7ecf3e537c9dd0094652fedca.jpg?imageView2/1/w/218/h/300,中国大陆 ,105,麦特影业（湖北）有限公司,8606,24199
8,忠犬八公,9.2,剧情／家庭,大黄（中华田园犬）／冯小刚／陈冲,2023-03-31 18:00,https://p0.pipi.cn/mmdb/fb7386025bf0fad23cb12daf49eaf31cfc81a.jpg?imageView2/1/w/218/h/300,中国大陆 ,124,北京拉近影业有限公司,6075,28651
9,龙猫,9.2,动画／冒险／奇幻／家庭,秦岚／糸井重里／岛本须美,2018-12-14,https://p0.pipi.cn/mmdb/d2dad592c7e7e17a3557e2d019edaa30f2b78.jpg?imageView2/1/w/218/h/300,日本 ,86,日本吉卜力工作室,8963,17370
10,梅艳芳,9.2,剧情／传记／音乐,王丹妮／刘俊谦／廖子妤,2021-11-12 09:00,https://p0.pipi.cn/mmdb/d2dad5925370fa9ab49257182ed75fa3bb228.jpg?imageView2/1/w/218/h/300,中国香港 ,137,万诱引力电影制作(香港)有限公司,3939,11352
11,哈利·波特与魔法石,9.2,冒险,丹尼尔·雷德克里夫／鲁伯特·格林特／艾玛·沃特森,2002-01-26,https://p0.pipi.cn/mmdb/25bfd633d7c06decd8be125f5f47314667704.jpg?imageView2/1/w/218/h/300,"美国,英国 ",152,英国盛日影业公司,暂无,24796
12,变形金刚4：绝迹重生,9.2,动作／科幻／冒险,马克·沃尔伯格／斯坦利·图齐／妮可拉·佩尔茨,2014-06-27,https://p0.pipi.cn/mmdb/d2dad592b125bfe5bc67cbfdf4b3716a26a4c.jpg?imageView2/1/w/218/h/300,"美国,中国大陆 ",165,Jiaflix Enterprises,63171,197652
13,新大头儿子和小头爸爸5：我的外星朋友,9.2,喜剧／动画／冒险,鞠萍／董浩／陈怡,2022-10-01 08:00,https://p0.pipi.cn/mmdb/fb7386028ea923f2aac696bcbe01cb06f1a71.jpg?imageView2/1/w/218/h/300,中国大陆 ,81,央视动漫集团有限公司,2524,8278
14,好像也没那么热血沸腾,9.2,喜剧／剧情,魏翔／王智／岳亮,2023-09-28 18:00,https://p0.pipi.cn/mmdb/fb73865102fc7e87a9c7edd3f718dc61da9b6.jpg?imageView2/1/w/218/h/300,中国大陆 ,134,华夏电影发行有限责任公司,4453,17548
15,刀剑神域：序列之争,9.2,动画／动作／冒险,松冈祯丞／户松遥／伊藤加奈惠,2017-09-15,https://p0.pipi.cn/mmdb/d2dad5927e15bf0fafcbae73818eedf698e4c.jpg?imageView2/1/w/218/h/300,日本 ,119,Aniplex,4071,5395
16,汪汪队立大功大电影2：超能大冒险,9.2,动画,天天／阿奇／莱德队长,2023-09-29 09:00,https://p0.pipi.cn/mmdb/fb73869206d923cf3e2c957044a84bca8e289.jpg?imageView2/1/w/218/h/300,"美国,加拿大 ",88,美国派拉蒙影片公司,3882,13816
17,紫罗兰永恒花园 外传：永远与自动手记人偶,9.2,剧情／动画,石川由依／茅原实里／远藤绫,2020-01-10,https://p0.pipi.cn/mmdb/d2dad592537c69e7aa02ffa30218d787b72f6.jpg?imageView2/1/w/218/h/300,日本 ,91,日本松竹株式会社,2342,4848
18,敢死队3,9.2,动作／冒险／惊悚,西尔维斯特·史泰龙／杰森·斯坦森／安东尼奥·班德拉斯,2014-09-01,https://p0.pipi.cn/mmdb/d2dad592b125bf21f021f0be346cd23ea99eb.jpg?imageView2/1/w/218/h/300,"美国,法国 ",126,Davis-Films,25802,45273
19,雪人奇缘,9.2,动画／冒险,汪可盈／张子枫／丹增·诺盖·特雷纳,2019-10-01,https://p0.pipi.cn/mmdb/d2dad5925372ffc9fd8ea339cd0c2be965e97.jpg?imageView2/1/w/218/h/300,中国大陆 ,100,梦工场动画有限责任公司,8327,14543
20,缝纫机乐队,9.2,剧情／喜剧／音乐,大鹏／乔杉／古力娜扎,2017-09-29,https://p0.pipi.cn/mmdb/d2dad59253751be7aa9ab426e75d04ca5e58a.jpg?imageView2/1/w/218/h/300,中国大陆 ,117,上海儒意影视制作有限公司,7515,45936
21,我的少女时代,9.2,喜剧／爱情,宋芸桦／王大陆／李玉玺,2015-11-19,https://p0.pipi.cn/mmdb/d2dad5927e10fa9235395bd5bcb1fd66d818b.webp?imageView2/1/w/218/h/300,中国台湾 ,134,玉春雷娱乐文创股份有限公司,10728,35893
22,超级马力欧兄弟大电影,9.2,动作／喜剧／动画,克里斯·帕拉特／安雅·泰勒-乔伊／查理·戴,2023-04-05,https://p0.pipi.cn/mmdb/fb7386beb53ddd338f07ac311aa9711648537.jpg?imageView2/1/w/218/h/300,美国 ,93,美国环球影片公司,7962,17160
23,一条狗的使命2,9.2,剧情／喜剧／家庭,丹尼斯·奎德／凯瑟琳·普雷斯科特／刘宪华,2019-05-17,https://p0.pipi.cn/mmdb/d2dad5925377e1300b87a9c03dff2916809dd.jpg?imageView2/1/w/218/h/300,美国 ,108,美国安培林娱乐公司,7755,19788
24,一个母亲的复仇,9.2,剧情／犯罪,希里黛玉／阿克夏耶·坎纳／萨佳·阿里,2019-05-10,https://p0.pipi.cn/mmdb/d2dad592e7a06dd23c807733be9c6a9466fdf.jpg?imageView2/1/w/218/h/300,印度 ,146,印度ZEE电影工作室,3980,11294
25,银河护卫队,9.2,动作／科幻／冒险,克里斯·帕拉特／佐伊·索尔达娜／布莱德利·库珀,2014-10-10,https://p0.pipi.cn/mmdb/fb7386022ff338395b3ba3c76ed0c9a96441a.jpg?imageView2/1/w/218/h/300,美国 ,121,美国漫威影业公司,19248,59640
26,GT赛车：极速狂飙,9.2,冒险／运动／动作／剧情,大卫·哈伯／奥兰多·布鲁姆／阿奇·马德基,2023-09-01 09:00,https://p0.pipi.cn/mmdb/fb738633537ddd06d6b535b5b7e208afc817f.jpg?imageView2/1/w/218/h/300,美国 ,135,美国哥伦比亚影片公司,679,1348
27,奇迹男孩,9.2,剧情／家庭,雅各布·特瑞布雷／朱莉娅·罗伯茨／欧文·威尔逊,2018-01-19,https://p0.pipi.cn/mmdb/d2dad592e7a71fcf3e9ab481915ac39e77b2e.jpg?imageView2/1/w/218/h/300,美国 ,113,美国狮门影片公司,5467,19151
28,皮皮鲁与鲁西西之罐头小人,9.2,奇幻／喜剧／儿童,庄则熙／洪悦熙／任飞儿,2021-09-30 14:00,https://p0.pipi.cn/mmdb/d2dad5927a30e151ba07ac3327aa992827088.jpg?imageView2/1/w/218/h/300,中国大陆 ,94,杭州童话大王影视有限公司,2055,5784
29,汪汪队立大功大电影,9.2,动画／喜剧／冒险,伊恩·阿米蒂奇／马尔赛·马丁／雅拉·沙希迪,2022-01-14 09:00,https://p0.pipi.cn/mmdb/d2dad52f8ea92321f0d7c329d4374273b86c5.jpg?imageView2/1/w/218/h/300,"美国,加拿大 ",86,美国派拉蒙影片公司,2296,8251
30,传奇的诞生,9.2,剧情,凯文·德·保拉／埃德松·阿兰特斯·多·纳西门托／索·豪黑,2018-09-07,https://p0.pipi.cn/mmdb/d2dad5927e10fa11e5e5bcc0f846ec5fdad60.jpg?imageView2/1/w/218/h/300,美国 ,107,美国想象娱乐公司,1731,2828
